branch,trials,duration_seconds,trials_per_hour,gap_count,max_gap_seconds,improvement_pct_total
autocuda/optimize/2026-06-15-05-53-17-qr_v2/worker-2-brief-37,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-15-05-53-17-qr_v2/worker-2-brief-38,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-15-05-53-17-qr_v2/worker-2-brief-39,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-15-05-53-17-qr_v2/worker-2-brief-4,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-15-05-53-17-qr_v2/worker-2-brief-40,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-15-05-53-17-qr_v2/worker-2-brief-41,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-15-05-53-17-qr_v2/worker-2-brief-42,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-15-05-53-17-qr_v2/worker-2-brief-43,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-15-05-53-17-qr_v2/worker-2-brief-44,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-15-05-53-17-qr_v2/worker-2-brief-45,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-15-05-53-17-qr_v2/worker-2-brief-46,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-15-05-53-17-qr_v2/worker-2-brief-47,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-15-05-53-17-qr_v2/worker-2-brief-48,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-15-05-53-17-qr_v2/worker-2-brief-49,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-15-05-53-17-qr_v2/worker-2-brief-5,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-15-05-53-17-qr_v2/worker-2-brief-50,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-15-05-53-17-qr_v2/worker-2-brief-50-static-only,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-15-05-53-17-qr_v2/worker-2-brief-51,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-15-05-53-17-qr_v2/worker-2-brief-52,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-15-05-53-17-qr_v2/worker-2-brief-53,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-15-05-53-17-qr_v2/worker-2-brief-54,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-15-05-53-17-qr_v2/worker-2-brief-55,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-15-05-53-17-qr_v2/worker-2-brief-56,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-15-05-53-17-qr_v2/worker-2-brief-57,0,0,0.00,0,0,+0.00
